Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return
2018-07-10,434.42401123,478.31799316,433.95999146,476.16198730,1789069952.00000000,eth,100612003.59322999,eth,294141,43708270178.90531158,-0.08865028
2018-07-11,446.51800537,447.31600952,429.50698853,434.51501465,1422470016.00000000,eth,100632678.28072999,eth,271336,44934302781.06254578,0.02783915
2018-07-12,430.07400513,446.50201416,422.80999756,446.50201416,1495440000.00000000,eth,100653188.71822999,eth,257081,43288320000.84822845,-0.03682718
2018-07-13,434.02700806,442.36300659,430.74099731,430.74099731,1489670016.00000000,eth,100673482.21822999,eth,239602,43695010277.82177734,0.00919145
2018-07-14,436.08599854,439.43399048,431.47399902,434.51098633,1235820032.00000000,eth,100693933.78072999,eth,229822,43911214659.20253754,0.00474392
2018-07-15,449.85000610,454.00100708,433.92098999,435.88299561,1350160000.00000000,eth,100714546.40572999,eth,231420,45306439315.33044434,0.03156260
2018-07-16,480.65798950,480.65798950,446.79800415,450.42498779,1858680064.00000000,eth,100734925.21822999,eth,341295,48419046628.02402496,0.06848501
2018-07-17,501.00201416,508.77999878,468.91500854,480.07699585,2288100096.00000000,eth,100755664.03072999,eth,357364,50478790617.43973541,0.04232536
2018-07-18,480.51300049,513.43298340,474.35900879,500.83801270,2371559936.00000000,eth,100775993.34322999,eth,409849,48424174938.54251099,-0.04089607
2018-07-19,469.61898804,483.23999023,465.14199829,480.62799072,2068739968.00000000,eth,100796423.90572999,eth,379165,47335914592.36841583,-0.02267163
2018-07-20,450.69799805,469.30700684,443.69299316,469.30700684,1821350016.00000000,eth,100816608.65572999,eth,356950,45437843691.01275635,-0.04029009
2018-07-21,462.43600464,468.08300781,445.77600098,450.67898560,1504310016.00000000,eth,100837178.43697999,eth,319591,46630741915.43386078,0.02604406
2018-07-22,459.65701294,470.89801025,458.11898804,462.43798828,1338589952.00000000,eth,100857948.65572999,eth,338502,46360063410.29357910,-0.00600946
2018-07-23,450.85299683,469.76599121,449.72799683,459.43899536,1596999936.00000000,eth,100878384.09322999,eth,398296,45481321783.41436768,-0.01915345
2018-07-24,479.37298584,481.14199829,450.56500244,451.13598633,2287520000.00000000,eth,100898948.62447999,eth,423877,48368230270.21797180,0.06325785
2018-07-25,472.49301147,482.86801147,466.47399902,479.90600586,1930780032.00000000,eth,100919718.18697999,eth,431947,47683861563.33508301,-0.01435203
2018-07-26,464.03698730,483.69601440,461.42401123,472.33099365,1621560064.00000000,eth,100940142.09322999,eth,388974,46839959435.04952240,-0.01789661
2018-07-27,469.66598511,473.22198486,458.29098511,464.00900269,1734259968.00000000,eth,100960655.81197999,eth,416595,47417785869.02494049,0.01213049
2018-07-28,466.89801025,471.59399414,462.98901367,469.67800903,1531890048.00000000,eth,100981096.87447999,eth,382761,47147873203.95166779,-0.00589350
2018-07-29,466.66500854,470.35598755,462.71200562,466.91500854,1631910016.00000000,eth,101001590.15572999,eth,359339,47133907933.07443237,-0.00049904
2018-07-30,457.08099365,467.95199585,448.64099121,466.82699585,2141590000.00000000,eth,101022005.06197999,eth,376103,46175238454.48191833,-0.02053725
2018-07-31,433.86700439,457.24499512,430.44400024,457.24499512,1820680000.00000000,eth,101042599.68697999,eth,374451,43839050042.42581940,-0.05078747
2018-08-01,420.74700928,435.45700073,410.46398926,433.86898804,1888060000.00000000,eth,101063027.53072999,eth,374393,42521966582.06849670,-0.03023967
2018-08-02,412.62100220,425.03399658,410.30899048,420.80599976,1569300000.00000000,eth,101083578.28072999,eth,369948,41709207375.88056183,-0.01931329
2018-08-03,418.26199341,420.54901123,399.91000366,412.56698608,1722340000.00000000,eth,101104095.09322999,eth,394710,42288000355.42690277,0.01367112
2018-08-04,407.25201416,420.18600464,403.77600098,418.23699951,1466540000.00000000,eth,101124697.40572999,eth,340854,41183236699.81987000,-0.02632316
2018-08-05,410.51599121,413.71600342,402.43200684,407.34600830,1396820000.00000000,eth,101145226.87447999,eth,320195,41521733066.63230896,0.00801464
2018-08-06,406.65798950,414.54000854,403.31500244,410.56698608,1384880000.00000000,eth,101165637.18697999,eth,348727,41139814625.14131165,-0.00939793
2018-08-07,380.21499634,411.40499878,376.07699585,406.80099487,1828350000.00000000,eth,101186035.49947999,eth,323836,38472448116.88045502,-0.06502514
2018-08-08,356.61300659,380.67098999,353.73400879,379.89199829,2016080000.00000000,eth,101206594.49947999,eth,291558,36091587951.37637329,-0.06207538
2018-08-09,365.58801270,370.94601440,353.61401367,356.97100830,1616610000.00000000,eth,101227121.24947999,eth,284548,37007422088.46482849,0.02516735
2018-08-10,334.17599487,367.04501343,329.58599854,365.77600098,1699400000.00000000,eth,101247565.87447999,eth,325203,33834506054.57870102,-0.08592190
2018-08-11,322.11199951,334.26400757,308.48800659,334.26400757,1790370000.00000000,eth,101268202.49947999,eth,336510,32619703194.06513596,-0.03610072
2018-08-12,319.57000732,328.58999634,318.60198975,320.82299805,1625420000.00000000,eth,101288554.87447999,eth,332668,32368784223.09710312,-0.00789164
2018-08-13,286.49499512,323.55099487,284.93399048,320.20999146,1751190000.00000000,eth,101308953.65572999,eth,352269,29024508182.92573929,-0.10349849
2018-08-14,278.93200684,286.36499023,254.64999390,286.36499023,2137850000.00000000,eth,101329287.28072999,eth,334805,28263981452.46925354,-0.02639833
2018-08-15,282.36401367,303.58999634,280.11898804,280.38699341,1878150000.00000000,eth,101349634.59322999,eth,328753,28617489607.92232895,0.01230410
2018-08-16,288.04598999,298.47601318,280.92800903,282.74099731,1552970000.00000000,eth,101370062.24947999,eth,354449,29199239936.02315140,0.02012288
2018-08-17,315.72900391,316.17001343,287.34600830,287.68301392,1995460000.00000000,eth,101390564.90572999,eth,312809,32011942063.17811966,0.09610623
2018-08-18,295.81201172,320.44601440,286.55099487,316.79098511,1764020000.00000000,eth,101411036.24947999,eth,305324,29998602643.44175720,-0.06308255
2018-08-19,300.83401489,307.09799194,291.33200073,295.67001343,1447910000.00000000,eth,101431491.93697999,eth,304996,30514042955.94585800,0.01697701
2018-08-20,274.31500244,304.37200928,273.51098633,301.38101196,1413790000.00000000,eth,101451938.15572999,eth,336770,27829788662.87446976,-0.08815164
2018-08-21,281.94400024,285.97000122,273.33099365,273.33099365,1164120000.00000000,eth,101472431.43697999,eth,300645,28609543233.84143066,0.02781108
2018-08-22,271.34100342,297.48599243,264.99798584,281.96798706,1507660000.00000000,eth,101492732.81197999,eth,306983,27539139960.83445358,-0.03760675
2018-08-23,277.10400391,279.54598999,271.08999634,271.74798584,1271160000.00000000,eth,101513076.65572999,eth,300126,28129679990.14485931,0.02123896
2018-08-24,282.96701050,283.30200195,273.85998535,278.11099243,1450170000.00000000,eth,101533810.68697999,eth,316189,28730718874.56937027,0.02115814
2018-08-25,279.64599609,283.51501465,278.47100830,283.28100586,1208360000.00000000,eth,101554233.93697999,eth,304696,28399234906.84448242,-0.01173640
2018-08-26,275.19699097,279.52499390,272.44400024,279.52499390,1206650000.00000000,eth,101574654.56197999,eth,320400,27953039293.94872284,-0.01590942
2018-08-27,285.60299683,285.60299683,273.64999390,275.35000610,1406790000.00000000,eth,101595197.99947999,eth,329885,29015893011.79978943,0.03781293
2018-08-28,296.49899292,297.39999390,283.57199097,286.64898682,1513350000.00000000,eth,101615586.09322999,eth,320916,30128918941.61031342,0.03815085
2018-08-29,289.31201172,297.07101440,287.28698730,296.16299438,1474460000.00000000,eth,101635856.34322999,eth,267879,29404474061.41774750,-0.02423948
2018-08-30,284.10501099,291.24301147,275.21099854,289.75299072,1513100000.00000000,eth,101656344.74947999,eth,287916,28881076941.88097382,-0.01799787
2018-08-31,283.00399780,284.55099487,278.51300049,284.11999512,1411910000.00000000,eth,101676775.68697999,eth,290044,28774934003.10720062,-0.00387537
2018-09-01,295.34100342,301.14401245,283.49600220,283.49600220,1546630000.00000000,eth,101697161.62447999,eth,322434,30035341758.93326569,0.04359304
2018-09-02,294.37100220,298.68600464,290.92599487,295.45300293,1321050000.00000000,eth,101717661.56197999,eth,333290,29942729975.16233444,-0.00328434
2018-09-03,289.25900269,295.59100342,287.43200684,295.18099976,1394490000.00000000,eth,101737989.09322999,eth,340844,29428629260.34075546,-0.01736584
2018-09-04,285.72299194,291.57998657,284.25500488,289.29699707,1554870000.00000000,eth,101758533.37447999,eth,316527,29074752611.52461243,-0.01222438
2018-09-05,232.33099365,288.16299438,232.33099365,286.04501343,2390390000.00000000,eth,101778862.87447999,eth,321744,23646384344.43357468,-0.18686630
2018-09-06,230.21499634,231.75500488,218.12300110,231.64799500,2097310000.00000000,eth,101799428.62447999,eth,303884,23435755087.98402405,-0.00910768
2018-09-07,217.20300293,233.89599609,217.07499695,229.53500366,1678260000.00000000,eth,101819646.93697999,eth,305417,22115533071.95261383,-0.05652105
2018-09-08,197.95100403,220.36700439,193.25900269,217.91200256,1517200000.00000000,eth,101839936.68697999,eth,281740,20159317717.36826324,-0.08863597
2018-09-09,196.92399597,207.66600037,188.30599976,198.38499451,1585980000.00000000,eth,101860203.56197999,eth,284904,20058718315.91382217,-0.00518819
2018-09-10,197.07899475,201.88299561,189.58399963,197.85099792,1502960000.00000000,eth,101880640.31197999,eth,282579,20078534177.27083588,0.00078710
2018-09-11,185.06599426,198.50599670,180.59599304,198.17700195,1568900000.00000000,eth,101900885.43697999,eth,261353,18858388679.64371109,-0.06095526
2018-09-12,183.33099365,185.58700562,170.25700378,185.42300415,1874850000.00000000,eth,101921288.62447999,eth,261275,18685331117.85323334,-0.00937504
2018-09-13,211.35400391,214.00199890,183.67900085,183.67900085,2330720000.00000000,eth,101941711.40572999,eth,276678,21545788870.65646744,0.15285473
2018-09-14,211.74899292,222.79400635,204.87100220,212.66900635,2232190000.00000000,eth,101962143.37447999,eth,258740,21590381175.50282288,0.00186885
2018-09-15,223.07400513,226.60400391,209.60600281,209.81399536,1670490000.00000000,eth,101982580.40572999,eth,244687,22749662664.28772354,0.05348319
2018-09-16,220.58900452,222.80299377,211.11799622,222.80299377,1502260000.00000000,eth,102003089.53072999,eth,228206,22500759977.20151520,-0.01113980
2018-09-17,197.87500000,224.26100159,195.30799866,221.58200073,2019910000.00000000,eth,102023565.84322999,eth,291307,20187913091.22913361,-0.10296979
2018-09-18,209.97500610,213.35699463,195.93400574,197.09500122,1800640000.00000000,eth,102043747.49947999,eth,258463,21426636504.02891541,0.06114975
2018-09-19,209.96899414,213.87100220,201.65600586,209.47200012,1733330000.00000000,eth,102064296.37447999,eth,235612,21430337647.42020416,-0.00002863
2018-09-20,224.59100342,224.81799316,207.78900146,210.28799438,1782070000.00000000,eth,102084720.65572999,eth,261726,22927309845.71343994,0.06963890
2018-09-21,246.58399963,248.38800049,221.56700134,225.25100708,2836200000.00000000,eth,102105440.06197999,eth,254561,25177567794.85114288,0.09792465
2018-09-22,240.47999573,251.19599915,233.80999756,247.33700562,1921820000.00000000,eth,102125761.59322999,eth,231040,24559202711.61161804,-0.02475426
2018-09-23,244.33000183,247.46400452,237.85699463,240.99200439,1693470000.00000000,eth,102146083.87447999,eth,228519,24957352860.08676147,0.01600967
2018-09-24,228.72999573,245.10800171,227.49000549,244.84399414,1748740000.00000000,eth,102166426.12447999,eth,226513,23368526210.95024109,-0.06384810
2018-09-25,218.50500488,228.32699585,206.49000549,228.32699585,2120360000.00000000,eth,102186844.12447999,eth,238299,22328336874.37870026,-0.04470332
2018-09-26,215.84700012,221.43699646,209.11300659,218.64700317,1756100000.00000000,eth,102207447.28072999,eth,221050,22061170885.68022156,-0.01216450
2018-09-27,228.49400330,230.60699463,212.65400696,215.44000244,2030320000.00000000,eth,102227961.65572999,eth,242499,23358476207.49734879,0.05859244
2018-09-28,222.40199280,231.74800110,218.66900635,229.04100037,2018120000.00000000,eth,102248376.65572999,eth,249548,22740242728.57967758,-0.02666158
2018-09-29,231.63499451,234.01400757,216.07800293,221.70500183,2208720000.00000000,eth,102268616.34322999,eth,222349,23688990384.88579559,0.04151492
2018-09-30,232.84800720,236.98599243,228.44500732,231.32899475,1765560000.00000000,eth,102289127.43697999,eth,242254,23817819482.14739609,0.00523674
2018-10-01,230.76800537,234.14500427,226.94500732,233.22000122,1597500000.00000000,eth,102309429.84322999,eth,235188,23609743055.57603455,-0.00893287
2018-10-02,227.18099976,231.16700745,225.83799744,231.10000610,1542080000.00000000,eth,102329944.03072999,eth,237819,23247418989.86236954,-0.01554377
2018-10-03,220.48899841,226.45799255,213.97099304,226.40699768,1683930000.00000000,eth,102350237.24947999,eth,288662,22567101298.47956467,-0.02945669
2018-10-04,222.21800232,226.14799500,220.08999634,220.44599915,1479500000.00000000,eth,102370609.12447999,eth,294709,22748592255.85552979,0.00784168
2018-10-05,227.60099792,228.31900024,220.95700073,222.26699829,1547330000.00000000,eth,102390786.18697999,eth,315425,23304245114.46195221,0.02422394
2018-10-06,225.11999512,227.92599487,224.24600220,227.55200195,1505070000.00000000,eth,102411278.15572999,eth,326444,23054826438.36286545,-0.01090067
2018-10-07,226.11900330,226.36999512,222.99600220,225.43499756,1470480000.00000000,eth,102431799.46822999,eth,266999,23161776401.56150436,0.00443767
2018-10-08,229.25500488,230.76499939,224.55700684,226.50900269,1470740000.00000000,eth,102452224.40572999,eth,281024,23487685206.39063263,0.01386881
2018-10-09,227.98199463,230.16099548,226.40100098,229.71000671,1405130000.00000000,eth,102472577.34322999,eth,278759,23361902577.47444153,-0.00555281
2018-10-10,225.76899719,227.70700073,224.49499512,227.61500549,1384040000.00000000,eth,102492939.09322999,eth,259112,23139728078.37850571,-0.00970690
2018-10-11,189.49899292,225.61000061,189.28300476,225.61000061,2167620000.00000000,eth,102513424.40572999,eth,276591,19426190685.65837479,-0.16065095
2018-10-12,196.72700500,199.40100098,188.70700073,188.70700073,1487900000.00000000,eth,102533808.46822999,eth,277706,20171169051.69917679,0.03814275
2018-10-13,199.84100342,201.27900696,196.36399841,196.36399841,1167610000.00000000,eth,102554245.59322999,eth,281709,20494543344.12388229,0.01582903
2018-10-14,195.71499634,201.82699585,195.24299622,199.69099426,1169260000.00000000,eth,102574706.90572999,eth,286828,20075408386.41515350,-0.02064645
2018-10-15,209.70399475,222.11799622,194.15899658,195.27000427,2865830000.00000000,eth,102595024.03072999,eth,298338,21514586380.81651688,0.07147637
2018-10-16,210.11999512,212.17300415,207.98399353,209.62800598,1532280000.00000000,eth,102615404.99947999,eth,304839,21561548397.43895340,0.00198375
2018-10-17,207.08299255,211.12500000,205.92799377,210.21699524,1444130000.00000000,eth,102635802.28072999,eth,308025,21254129079.44455338,-0.01445366
2018-10-18,203.35200500,208.47000122,201.74299622,207.40400696,1365860000.00000000,eth,102656241.74947999,eth,316673,20875352586.02271652,-0.01801687
2018-10-19,203.72700500,204.66299438,201.84399414,203.25700378,1264480000.00000000,eth,102676535.34322999,eth,287643,20917983029.75424576,0.00184409
2018-10-20,205.42999268,206.22200012,203.08500671,203.51499939,1238780000.00000000,eth,102696985.31197999,eth,344066,21097040940.46486664,0.00835917
2018-10-21,205.14199829,208.15499878,204.62100220,205.38999939,1190300000.00000000,eth,102717340.03072999,eth,308778,21071640393.04167938,-0.00140191
2018-10-22,204.04400635,206.93200684,203.37699890,205.17399597,1328980000.00000000,eth,102737590.68697999,eth,333040,20962989606.27705383,-0.00535235
2018-10-23,204.33599854,205.15100098,201.91099548,204.01600647,1237490000.00000000,eth,102758166.56197999,eth,313343,20997192572.08408737,0.00143103
2018-10-24,203.85200500,205.58099365,203.35400391,204.12699890,1102220000.00000000,eth,102778549.59322999,eth,323381,20951613406.07371902,-0.00236862
2018-10-25,202.71899414,204.13200378,201.82299805,203.86799622,1102900000.00000000,eth,102798796.21822999,eth,314814,20839268568.22666931,-0.00555801
2018-10-26,203.32899475,204.77999878,201.55099487,202.33599854,1161310000.00000000,eth,102819296.06197999,eth,318269,20906144109.28543472,0.00300909
