Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return,Inflation,USD_LBP
2019-09-08,10441.27636719,10595.63769531,10409.09082031,10518.11425781,13670567493.00000000,btc,17923942.32215557,btc,567664,187148835375.15478516,-0.00722418,0.00708569,1620.82836682
2019-09-09,10334.97460938,10450.31152344,10144.92968750,10443.22851562,17595943368.00000000,btc,17925767.32215557,btc,769573,185262350128.04193115,-0.01018092,0.00732373,1720.59485486
2019-09-10,10115.97558594,10394.35351562,10020.57324219,10336.40820312,14906809639.00000000,btc,17928042.32215557,btc,807975,181359638434.57998657,-0.02119009,0.00999310,3324.01428148
2019-09-11,10178.37207031,10215.94824219,9980.77636719,10123.03515625,15428063426.00000000,btc,17930342.32210557,btc,783950,182501695502.46151733,0.00616811,0.00671223,2076.58074259
2019-09-12,10410.12695312,10442.25390625,10099.24218750,10176.81933594,15323563925.00000000,btc,17932317.32210557,btc,757805,186677699886.84152222,0.02276935,0.00255396,2089.94657091
2019-09-13,10360.54687500,10441.48925781,10226.59667969,10415.36230469,14109864675.00000000,btc,17934192.32210557,btc,759154,185808040218.43988037,-0.00476268,0.00115942,3478.94579240
2019-09-14,10358.04882812,10422.13378906,10291.69433594,10345.40332031,13468713124.00000000,btc,17936129.82210557,btc,652357,185783308484.95846558,-0.00024111,0.00217269,3028.40165399
2019-09-15,10347.71289062,10387.03515625,10313.09277344,10356.46582031,12043433567.00000000,btc,17937967.32210557,btc,554317,185616935690.56182861,-0.00099787,0.00694596,2243.90848931
2019-09-16,10276.79394531,10386.86718750,10189.74414062,10347.22265625,15160167779.00000000,btc,17940004.82210557,btc,779631,184365732934.69158936,-0.00685359,0.00773243,2524.34697574
2019-09-17,10241.27246094,10296.77148438,10199.73925781,10281.51367188,15304603363.00000000,btc,17941854.82210557,btc,777701,183747423687.76849365,-0.00345648,0.00027169,2597.56841919
2019-09-18,10198.24804688,10275.92871094,10191.46972656,10247.79589844,16169268880.00000000,btc,17944029.82210557,btc,855706,182997667086.35488892,-0.00420108,0.00311021,3131.62035283
2019-09-19,10266.41503906,10295.66894531,9851.69238281,10200.49609375,19937691247.00000000,btc,17945879.82209557,btc,733322,184239850494.77020264,0.00668419,0.00033571,3256.32128725
2019-09-20,10181.64160156,10285.87207031,10132.18652344,10266.31835938,14734189639.00000000,btc,17947767.32208465,btc,742828,182737734421.70104980,-0.00825736,0.00229136,1994.03148666
2019-09-21,10019.71679688,10188.09765625,10000.70800781,10183.64843750,13425266806.00000000,btc,17949842.32208465,btc,625288,179852336615.84933472,-0.01590360,0.00694740,2749.67162627
2019-09-22,10070.39257812,10074.44433594,9922.53320312,10024.11523438,13199651698.00000000,btc,17951917.32208465,btc,606415,180782854963.43487549,0.00505761,0.00776350,3262.75624503
2019-09-23,9729.32421875,10074.23828125,9727.14355469,10067.96289062,15144925408.00000000,btc,17953342.32208465,btc,735518,174673888261.76754761,-0.03386843,0.00477989,2610.74385963
2019-09-24,8620.56640625,9804.31738281,8370.80175781,9729.32128906,25002886689.00000000,btc,17955304.82207373,btc,840208,154784897563.14743042,-0.11396041,0.00539024,1875.32536606
2019-09-25,8486.99316406,8744.82812500,8325.39648438,8603.42871094,21744728353.00000000,btc,17957254.82207373,btc,783948,152403098920.26812744,-0.01549472,0.00611193,2267.59491259
2019-09-26,8118.96777344,8515.68554688,7895.62939453,8487.66992188,19258205289.00000000,btc,17959392.32206827,btc,739854,145811727493.39315796,-0.04336346,0.00712931,3046.62673320
2019-09-27,8251.84570312,8271.52050781,7965.92285156,8113.10107422,16408941156.00000000,btc,17961042.32206827,btc,714047,148211749909.00534058,0.01636636,0.00905482,1692.58246924
2019-09-28,8245.91503906,8285.61718750,8125.43164062,8251.27343750,14141152736.00000000,btc,17963029.82206827,btc,619808,148121617756.92092896,-0.00071871,0.00049766,2643.25466244
2019-09-29,8104.18554688,8261.70703125,7990.49707031,8246.03710938,13034629109.00000000,btc,17964729.82206827,btc,564381,145589503777.51995850,-0.01718784,0.00562442,2331.63330575
2019-09-30,8293.86816406,8314.23144531,7830.75878906,8104.22656250,17115474183.00000000,btc,17966354.82206827,btc,750859,149010578283.00280762,0.02340551,0.00286067,2897.12609663
2019-10-01,8343.27636719,8497.69238281,8232.67968750,8299.72070312,15305343413.00000000,btc,17968142.32206827,btc,750562,149913177197.97372437,0.00595720,0.00430975,3279.48820749
2019-10-02,8393.04199219,8393.04199219,8227.69531250,8344.21289062,13125712443.00000000,btc,17969992.32203627,btc,717573,150822900158.13739014,0.00596476,0.00938584,2914.45868251
2019-10-03,8259.99218750,8414.22753906,8146.43701172,8390.77441406,13668823409.00000000,btc,17971829.82203627,btc,708956,148447173925.09912109,-0.01585239,0.00612219,1904.07252599
2019-10-04,8205.93945312,8260.05566406,8151.23681641,8259.49414062,13139456229.00000000,btc,17973667.32203081,btc,712900,147490825795.19616699,-0.00654392,0.00400563,2090.86412502
2019-10-05,8151.50048828,8215.52636719,8071.12060547,8210.14941406,12200497197.00000000,btc,17975642.32202535,btc,636638,146528457165.15875244,-0.00663409,0.00704491,2923.84605737
2019-10-06,7988.15576172,8161.41015625,7958.85058594,8149.87695312,13160830305.00000000,btc,17977504.82202535,btc,555377,143607108725.38842773,-0.02003861,0.00776829,3086.42115583
2019-10-07,8245.62304688,8308.45019531,7905.76611328,7989.12060547,18009742607.00000000,btc,17979442.32202535,btc,734959,148251703980.45199585,0.03223113,0.00793436,3463.39013822
2019-10-08,8228.78320312,8332.71484375,8185.76318359,8246.84960938,15592264032.00000000,btc,17981467.32200351,btc,715311,147965596266.84356689,-0.00204228,0.00554130,3047.02649087
2019-10-09,8595.74023438,8627.70605469,8169.29882812,8229.84082031,19384942333.00000000,btc,17983192.32200351,btc,701690,154578849784.74914551,0.04459432,0.00683133,2950.36314193
2019-10-10,8586.47363281,8625.27246094,8471.93359375,8585.28027344,17618660671.00000000,btc,17985217.32200351,btc,743456,154429594315.78576660,-0.00107805,0.00095713,1827.77981012
2019-10-11,8321.75683594,8721.78027344,8316.18164062,8585.26269531,19604381101.00000000,btc,17987167.32198713,btc,726820,149684832620.89801025,-0.03082951,0.00671544,2896.16340331
2019-10-12,8336.55566406,8415.24218750,8313.34082031,8315.66503906,14532641605.00000000,btc,17988829.82195437,btc,578474,149964881142.07006836,0.00177833,0.00495628,2970.38246503
2019-10-13,8321.00585938,8470.98828125,8276.61230469,8336.90234375,13808286059.00000000,btc,17990604.82195437,btc,555407,149699928137.18243408,-0.00186526,0.00825946,3099.79986334
2019-10-14,8374.68652344,8390.20898438,8284.13085938,8320.83203125,15151387859.00000000,btc,17992292.32194891,btc,694167,150679808034.37353516,0.00645122,0.00400920,1586.53507588
2019-10-15,8205.36914062,8410.71484375,8182.70654297,8373.45800781,15220412632.00000000,btc,17994204.82194345,btc,712296,147649092956.06036377,-0.02021776,0.00161791,3143.55593116
2019-10-16,8047.52685547,8216.81250000,7985.08984375,8204.67480469,16071646996.00000000,btc,17995992.32193794,btc,733220,144823231501.60501099,-0.01923646,0.00574833,2422.84790335
2019-10-17,8103.91113281,8134.83154297,8000.94287109,8047.81250000,14313052244.00000000,btc,17997867.32193248,btc,730671,145853117357.09091187,0.00700641,0.00815079,3077.31898306
2019-10-18,7973.20751953,8138.41357422,7902.16406250,8100.93359375,15651592610.00000000,btc,17999867.32192702,btc,673650,143516677481.75332642,-0.01612846,0.00197876,3288.79724519
2019-10-19,7988.56054688,8082.62939453,7944.77685547,7973.80371094,13797825640.00000000,btc,18001642.32192701,btc,643714,143807209631.90139771,0.00192558,0.00036975,2380.20277512
2019-10-20,8222.07812500,8281.81835938,7949.43945312,7997.80712891,15504249442.00000000,btc,18003467.32192700,btc,546144,148025914841.76831055,0.02923150,0.00407021,2628.28349869
2019-10-21,8243.72070312,8296.69433594,8196.41601562,8225.11523438,15868748866.00000000,btc,18005454.82192154,btc,749935,148431940684.65643311,0.00263225,0.00837959,1553.93862889
2019-10-22,8078.20312500,8296.65136719,8074.46289062,8243.40234375,16803377857.00000000,btc,18007567.32188878,btc,732596,145468786613.32980347,-0.02007802,0.00163462,3034.30515003
2019-10-23,7514.67187500,8092.99951172,7469.32275391,8076.22851562,21942878958.00000000,btc,18009667.32188878,btc,736263,135336740501.90415955,-0.06975948,0.00077648,1681.45684873
2019-10-24,7493.48876953,7532.86767578,7446.98876953,7509.72802734,16268708849.00000000,btc,18011329.82185602,btc,719988,134967697744.40136719,-0.00281890,0.00395818,2122.58629627
2019-10-25,8660.70019531,8691.54003906,7479.98437500,7490.70312500,28705065488.00000000,btc,18013054.82182326,btc,786680,156005667413.53948975,0.15576342,0.00719924,3090.50238662
2019-10-26,9244.97265625,10021.74414062,8662.62207031,8667.57714844,44496255609.00000000,btc,18014804.82182326,btc,761194,166546377985.43670654,0.06746250,0.00534329,3489.60873018
2019-10-27,9551.71484375,9749.52929688,9112.54199219,9241.70703125,32593129501.00000000,btc,18016242.32182326,btc,598714,172086009213.95620728,0.03317935,0.00929038,2729.55887516
2019-10-28,9256.14843750,9805.11816406,9256.14843750,9565.10156250,30948255332.00000000,btc,18017917.32180779,btc,753434,166776517265.25537109,-0.03094381,0.00355779,2245.46631984
2019-10-29,9427.68750000,9516.18066406,9232.64843750,9248.44042969,28426779937.00000000,btc,18019579.82177503,btc,728736,169882967441.00067139,0.01853245,0.00112422,2769.12341438
2019-10-30,9205.72656250,9426.87402344,9085.37011719,9422.46289062,27706531577.00000000,btc,18021254.82176957,btc,711325,165898744202.34530640,-0.02354352,0.00399245,2948.69244378
2019-10-31,9199.58496094,9383.16113281,9028.71777344,9202.45800781,26583653947.00000000,btc,18022904.82176411,btc,721957,165803244150.70907593,-0.00066715,0.00055547,2172.80072842
2019-11-01,9261.10449219,9275.65722656,9132.04785156,9193.99218750,24324691031.00000000,btc,18024529.82176411,btc,790414,166927054101.90716553,0.00668721,0.00617067,2139.91908118
2019-11-02,9324.71777344,9377.48632812,9249.58789062,9259.78320312,21242676385.00000000,btc,18026204.82176411,btc,634816,168089272489.12857056,0.00686887,0.00941071,2039.13331949
2019-11-03,9235.35449219,9379.80664062,9141.25195312,9324.78710938,21132220847.00000000,btc,18027929.82176411,btc,610943,166494322664.27017212,-0.00958348,0.00419409,3434.34503178
2019-11-04,9412.61230469,9505.05175781,9191.48535156,9235.60742188,26170255634.00000000,btc,18029579.82175865,btc,757129,169705444878.63092041,0.01919340,0.00702313,2597.75496900
2019-11-05,9342.52734375,9457.41796875,9256.93164062,9413.00488281,26198609048.00000000,btc,18031379.82171589,btc,782184,168458659029.92272949,-0.00744586,0.00432292,1731.23098574
2019-11-06,9360.87988281,9423.23730469,9305.90917969,9340.86425781,23133895765.00000000,btc,18033029.82168313,btc,831199,168805026083.95150757,0.00196441,0.00057222,1708.24131266
2019-11-07,9267.56152344,9368.47656250,9202.35351562,9352.39355469,22700383839.00000000,btc,18034717.32167767,btc,799136,167137852336.45178223,-0.00996897,0.00320901,1734.53185098
2019-11-08,8804.88085938,9272.75976562,8775.53417969,9265.36816406,24333037836.00000000,btc,18036317.32167221,btc,728522,158807625159.20538330,-0.04992475,0.00318732,2173.06598188
2019-11-09,8813.58203125,8891.81835938,8793.16308594,8809.46875000,17578630606.00000000,btc,18038117.32167221,btc,709807,158980426703.86956787,0.00098822,0.00611509,2674.75642251
2019-11-10,9055.52636719,9103.82617188,8806.16210938,8812.48925781,20587919881.00000000,btc,18040192.32167221,btc,594556,163363437238.03616333,0.02745131,0.00528269,2849.02279110
2019-11-11,8757.78808594,9081.27929688,8700.60839844,9056.91796875,20265510765.00000000,btc,18042079.82166675,btc,704180,158008711707.72644043,-0.03287918,0.00995494,2533.31971587
2019-11-12,8815.66210938,8853.76855469,8685.42773438,8759.75195312,20309769107.00000000,btc,18043767.32166129,btc,682025,159067755887.94827271,0.00660829,0.00470365,1745.62479551
2019-11-13,8808.26269531,8836.84179688,8761.65136719,8812.03320312,17545755405.00000000,btc,18045454.82165583,btc,746140,158949106525.53811646,-0.00083935,0.00769995,2664.81149826
2019-11-14,8708.09472656,8826.94335938,8692.55175781,8811.93652344,19084739975.00000000,btc,18047567.32165037,btc,746968,157159925820.94531250,-0.01137205,0.00577754,3054.12362286
2019-11-15,8491.99218750,8730.87304688,8484.84375000,8705.70800781,21796856471.00000000,btc,18049542.32164491,btc,779428,153276572383.35919189,-0.02481628,0.00469878,3329.64258292
2019-11-16,8550.76074219,8591.99707031,8473.97363281,8491.16601562,16495389808.00000000,btc,18051392.32164491,btc,666406,154353136805.74615479,0.00692047,0.00758957,1907.51907681
2019-11-17,8577.97558594,8727.78906250,8500.96777344,8549.47070312,18668638897.00000000,btc,18053317.32164491,btc,598140,154860915230.25262451,0.00318274,0.00570940,2124.88339413
2019-11-18,8309.28613281,8653.28027344,8273.57324219,8573.98046875,21579470673.00000000,btc,18055067.32163945,btc,696269,150024720522.69479370,-0.03132318,0.00014585,1586.64893256
2019-11-19,8206.14550781,8408.51660156,8099.96337891,8305.13476562,21083613816.00000000,btc,18056904.82163399,btc,823018,148177588387.04965210,-0.01241269,0.00473319,1754.94480251
2019-11-20,8027.26806641,8237.24023438,8010.51171875,8203.61328125,20764300437.00000000,btc,18058679.82163399,btc,702168,144961863853.65744019,-0.02179799,0.00154197,2640.51916847
2019-11-21,7642.75000000,8110.09814453,7597.38183594,8023.64453125,22514243371.00000000,btc,18060392.32162853,btc,803455,138031063416.12643433,-0.04790149,0.00829733,2819.93915062
2019-11-22,7296.57763672,7697.38281250,6936.70654297,7643.56933594,34242315785.00000000,btc,18062042.32162307,btc,790198,131791094077.42248535,-0.04529422,0.00300372,2526.48012900
2019-11-23,7397.79687500,7442.25878906,7151.41796875,7296.16455078,21008924418.00000000,btc,18064204.82162307,btc,681817,133635317978.76306152,0.01387215,0.00436487,3438.02037499
2019-11-24,7047.91699219,7408.57714844,7029.28906250,7398.63378906,30433517289.00000000,btc,18065842.32162307,btc,557217,127326557076.74728394,-0.04729515,0.00161603,1729.46600964
2019-11-25,7146.13378906,7319.85693359,6617.16699219,7039.97705078,42685231262.00000000,btc,18067404.82162307,btc,678695,129112092076.47134399,0.01393558,0.00298126,2840.13788386
2019-11-26,7218.37109375,7320.23046875,7098.57226562,7145.15917969,21129505542.00000000,btc,18068929.82162307,btc,784964,130428240719.40130615,0.01010859,0.00702143,3165.61309946
2019-11-27,7531.66357422,7619.69335938,6974.17431641,7220.88085938,23991412764.00000000,btc,18070667.32161215,btc,812540,136102186828.01132202,0.04340210,0.00194769,2113.54441773
2019-11-28,7463.10595703,7730.07275391,7454.12158203,7536.82031250,19050116751.00000000,btc,18072704.82160669,btc,716192,134878511013.80026245,-0.00910259,0.00509264,2047.07494318
2019-11-29,7761.24365234,7781.17968750,7460.75634766,7466.72705078,19709695456.00000000,btc,18074404.82160669,btc,730014,140279859691.58618164,0.03994821,0.00711631,3174.68013533
2019-11-30,7569.62988281,7836.10205078,7515.84960938,7764.05712891,17158194786.00000000,btc,18075979.82160668,btc,683831,136828477018.74967957,-0.02468854,0.00055934,3213.58447912
2019-12-01,7424.29248047,7571.61621094,7291.34179688,7571.61621094,18720708479.00000000,btc,18077717.32160668,btc,593329,134214260774.84414673,-0.01920007,0.00554891,2328.94645508
2019-12-02,7321.98828125,7474.81884766,7233.39941406,7424.03613281,17082040706.00000000,btc,18079529.82160122,btc,749060,132378105484.27403259,-0.01377966,0.00037581,3489.53970517
2019-12-03,7320.14550781,7418.85888672,7229.35693359,7323.97558594,14797485769.00000000,btc,18081504.82160122,btc,744688,132359246294.33421326,-0.00025168,0.00736983,1674.21836586
2019-12-04,7252.03466797,7539.78466797,7170.92285156,7320.12500000,21664240918.00000000,btc,18083592.32159576,btc,749562,131142838437.62591553,-0.00930457,0.00724081,1855.40563313
2019-12-05,7448.30761719,7743.43164062,7232.67675781,7253.24169922,18816085231.00000000,btc,18085404.82159030,btc,746859,134705658492.57055664,0.02706454,0.00129318,1968.41725601
2019-12-06,7546.99658203,7546.99658203,7392.17529297,7450.56152344,18104466307.00000000,btc,18087217.32158484,btc,748047,136504167304.45719910,0.01324985,0.00375772,2385.91594125
2019-12-07,7556.23779297,7589.95166016,7525.71142578,7547.26562500,15453520564.00000000,btc,18089154.82158484,btc,642350,136685955305.72224426,0.00122449,0.00522532,2338.50210482
2019-12-08,7564.34521484,7634.60644531,7476.09130859,7551.33886719,15409908086.00000000,btc,18091004.82158484,btc,587017,136846605753.87048340,0.00107294,0.00656362,3112.40320801
2019-12-09,7400.89941406,7618.09179688,7365.98535156,7561.79541016,17872021272.00000000,btc,18092854.82157938,btc,803439,133903398647.74472046,-0.02160740,0.00993790,2211.49975394
